Time Stamp,ID,Extended,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
361356400,0000022D,false,0,8,01,18,87,FF,00,00,00,00
361356700,00000236,false,0,8,0F,FA,10,00,50,00,00,8A
361356800,00000374,false,1,8,81,82,6E,FE,3E,3C,3F,30
361357800,00000289,false,1,8,27,10,4E,20,0D,3C,11,10
361358100,00000566,false,1,8,22,8A,0A,A0,A8,A0,AA,8A
361358400,00000732,false,1,8,03,E8,03,E8,64,64,05,3A
361358700,00000377,false,1,8,05,B9,00,7B,3A,37,37,22
361358700,00000143,false,0,8,00,00,00,1C,08,7D,11,17
361358900,00000287,false,1,8,27,10,27,10,27,10,00,00
361360300,0000028B,false,1,8,27,10,4E,20,0D,3D,01,14
361360500,0000056A,false,1,8,22,8A,0A,A0,A8,A0,AA,8A
361360800,00000734,false,1,8,03,E8,03,E8,64,64,35,35
361361200,00000285,false,1,8,00,00,14,09,91,FE,0C,10
361361100,00000133,false,0,8,6F,00,00,00,40,00,00,00
361361300,00000145,false,0,8,4E,20,6F,FF,8F,FF,0F,FF
361361500,000002F1,false,0,8,00,00,15,6D,00,5F,FF,00
361361800,00000308,false,0,8,00,00,00,00,00,06,CC,00
361362200,00000312,false,0,8,06,F0,06,F0,08,EF,07,23
361362500,0000022A,false,0,8,00,18,84,00,04,00,04,00
361361800,00000373,false,1,8,B9,B9,7F,7C,0C,58,80,16
361363100,00000288,false,1,8,27,10,4E,20,0D,3B,01,10
361362700,000007BC,false,0,8,0C,00,36,38,00,00,00,00
361363100,00000315,false,0,8,28,02,00,00,00,00,71,01
361363700,0000035A,false,0,8,00,80,80,80,80,00,0C,00
361363400,00000362,false,1,8,02,01,00,00,00,00,00,00
361363600,00000564,false,1,8,22,8A,AA,AA,A8,A0,AA,8A
361363800,0000075A,false,1,8,03,E8,03,E8,64,64,36,37
361364900,00000229,false,0,8,08,67,D0,3F,FF,14,00,00
361365200,00000300,false,0,8,00,00,83,80,9F,FF,7F,F3
361365400,00000328,false,0,8,00,00,83,00,90,00,00,D8
361365700,00000330,false,0,8,0D,00,00,00,FF,FF,3F,80
361365900,0000022E,false,0,8,00,00,00,00,00,00,00,00
361366200,00000210,false,0,8,00,00,00,80,C0,07,D0,FF
361366800,00000375,false,1,8,08,08,00,19,28,00,00,00
361366400,00000236,false,0,8,0F,FA,10,00,60,00,00,A2
361367900,00000289,false,1,8,27,10,4E,20,0D,3C,11,10
361368100,00000567,false,1,8,AA,02,00,00,80,AA,00,00
361368700,00000389,false,1,8,9E,00,00,36,36,40,00,00
361368600,00000143,false,0,8,00,00,00,1C,08,7D,11,17
361368900,00000418,false,0,8,50,FF,FF,00,00,00,00,01
361368900,00000287,false,1,8,27,10,27,10,27,10,00,00
361370300,0000028B,false,1,8,27,10,4E,20,0D,3D,01,14
361370500,0000056B,false,1,8,AA,02,00,00,80,AA,00,00
361371200,00000285,false,1,8,00,00,14,09,91,FE,0C,10
361371000,00000133,false,0,8,6F,00,03,00,40,00,00,00
361371300,00000145,false,0,8,4E,20,6F,FF,8F,FF,0F,FF
361371500,00000308,false,0,8,00,00,00,40,01,66,CC,00
361371800,00000373,false,1,8,B9,B9,7F,7C,0C,58,80,16
361372300,00000188,false,1,8,00,00,FF,FF,00,00,00,00
361373100,00000288,false,1,8,27,10,4E,20,0D,3B,01,10
361371800,000002E1,false,0,8,00,00,00,9F,FF,00,00,00
361372000,00000188,false,0,8,00,00,FF,FF,00,00,00,00
361372200,00000312,false,0,8,66,F0,06,F0,08,EF,07,23
361372500,00000346,false,0,8,27,10,29,24,00,01,08,64
361372700,00000415,false,0,7,00,00,00,00,00,00,C8
361373600,00000359,false,0,8,30,03,7F,80,C0,00,2E,00
361373900,0000035A,false,0,8,00,80,80,80,80,00,0C,00
361374800,0000032F,false,0,8,7A,1E,00,00,00,00,00,00
361373400,00000362,false,1,8,02,01,00,00,00,00,00,00
361373600,00000565,false,1,8,AA,02,00,00,80,AA,00,00
361373800,00000370,false,1,8,05,BE,00,00,00,00,00,00
361374300,000005A1,false,1,8,2A,A2,AA,2A,A2,8A,82,A2
361375000,00000200,false,0,8,00,03,00,00,C0,00,C0,00
361375300,00000208,false,0,8,00,20,30,00,00,00,40,00
361375500,00000214,false,0,8,00,00,00,00,00,00,03,00
361376100,00000215,false,0,8,00,00,00,00,00,00,07,00
361376400,0000022D,false,0,8,01,00,47,FF,00,00,00,00
361376600,00000236,false,0,8,0F,FA,10,00,70,00,00,BA
361376900,00000347,false,0,8,09,00,00,16,12,00,02,3A
361377800,00000289,false,1,8,27,10,4E,20,0D,3C,11,10
361378100,0000056D,false,1,8,2A,00,00,20,00,00,28,8A
361378400,00000732,false,1,8,03,E8,03,E8,64,64,05,3A
361378600,00000377,false,1,8,05,B9,00,7B,3A,37,37,22
361378900,00000287,false,1,8,27,10,27,10,27,10,00,00
361378600,00000143,false,0,8,00,00,00,04,08,7D,11,17
361380200,0000028B,false,1,8,27,10,4E,20,0D,3D,01,14
361380500,0000056F,false,1,8,2A,88,2A,28,00,00,28,8A
361381000,00000133,false,0,8,6F,00,03,00,40,00,00,00
361381200,00000145,false,0,8,4E,20,AF,FF,8F,FF,0F,FF
361380700,00000734,false,1,8,03,E8,03,E8,64,64,35,35
361381100,00000285,false,1,8,00,00,14,09,91,FE,0C,10
361381800,00000373,false,1,8,B9,B9,7F,7C,0C,58,80,16
361381500,000002F1,false,0,8,00,00,15,6D,00,5F,FF,00
361381700,00000308,false,0,8,00,00,00,40,01,66,CC,00
361382200,00000312,false,0,8,66,F0,06,F0,08,EF,07,23
361383000,00000288,false,1,8,27,10,4E,20,0D,3B,01,10
361383200,00000362,false,1,8,02,01,00,00,00,00,00,00
361382400,000007BC,false,0,8,0D,00,00,00,00,00,00,00
361382700,0000022A,false,0,8,00,18,84,00,04,00,04,00
361383000,00000315,false,0,8,6C,02,00,00,00,00,71,01
361383600,0000035A,false,0,8,00,80,80,80,80,00,00,00
361383400,0000056C,false,1,8,2A,88,02,20,00,00,28,8A
361383700,0000075A,false,1,8,03,E8,03,E8,64,64,36,37
361384900,00000207,false,0,8,00,00,00,00,00,00,00,00
361385100,00000229,false,0,8,08,07,D0,3F,FF,0C,00,00
361385400,00000300,false,0,8,00,80,83,80,1F,FF,7F,F2
361385200,00000207,false,1,8,00,00,00,00,00,00,00,00
361385600,00000328,false,0,8,00,00,83,00,A0,00,00,F0
361385900,00000222,false,0,8,00,00,00,00,04,00,00,00
361386100,00000330,false,0,8,15,00,00,00,FF,FF,3F,80
361386400,00000210,false,0,8,00,00,00,80,C0,07,D0,FF
361386600,00000236,false,0,8,0F,FA,10,00,80,00,00,32
361388300,00000425,false,0,8,00,21,0A,10,00,00,00,00
361388600,00000143,false,0,8,00,00,00,04,08,7D,11,17
361387800,00000289,false,1,8,27,10,4E,20,0D,3C,11,10
361388600,00000287,false,1,8,27,10,27,10,27,10,00,00
361388800,00000664,false,1,8,02,83,06,32,F3,00,00,00
361388800,0000039A,false,0,8,67,F8,00,00,00,00,00,00
361389100,00000418,false,0,8,50,FF,FF,00,00,00,00,01
361390200,0000028B,false,1,8,27,10,4E,20,0D,3D,01,14
361391100,00000285,false,1,8,00,00,14,09,91,FE,0C,10
361391000,00000133,false,0,8,6F,00,00,00,40,00,00,00
361391200,00000145,false,0,8,4E,20,AF,FF,8F,FF,0F,FF
361391500,00000134,false,0,8,20,00,00,00,00,00,51,08
361391700,00000346,false,0,8,27,10,29,24,00,01,08,64
361391900,000002E1,false,0,8,00,00,80,1F,FF,00,00,00
361392200,00000308,false,0,8,00,00,00,00,00,06,CC,00
361391800,00000373,false,1,8,B9,B9,7F,7C,0C,58,80,16
361393100,00000362,false,1,8,02,01,00,00,00,00,00,00
361393300,00000288,false,1,8,27,10,4E,20,0D,3B,01,10
361392400,00000312,false,0,8,06,F0,06,F0,08,EF,07,23
