Time Stamp,ID,Extended,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
680138900,00000377,false,0,8,05,B9,00,94,3D,3F,3A,22
680138900,00000691,false,1,8,00,30,42,42,42,42,42,FF
680139400,00000692,false,1,8,0F,82,0F,88,0F,81,0F,84
680139700,000006B1,false,1,8,00,30,42,42,42,42,43,FF
680140000,00000693,false,1,8,0F,81,0F,84,0F,84,0F,87
680140200,000006B2,false,1,8,0F,84,0F,82,0F,82,0F,85
680140500,00000694,false,1,8,FF,FF,FF,FF,FF,FF,FF,FF
680140700,000006B3,false,1,8,0F,85,0F,82,0F,82,0F,85
680141000,000003C2,false,1,8,7F,FF,FC,F4,C8,00,00,00
680141300,000006A1,false,1,8,00,30,42,42,42,43,42,FF
680141500,00000641,false,1,8,00,30,42,42,42,42,42,FF
680141000,00000154,false,0,8,61,61,60,61,0A,07,6C,78
680141800,00000289,false,0,8,27,10,4E,20,0D,3E,11,10
680142100,00000732,false,0,8,03,E8,03,E8,64,64,02,81
680141700,00000671,false,1,8,00,30,42,42,42,42,42,FF
680142000,00000642,false,1,8,0F,87,0F,87,0F,87,0F,87
680142200,00000611,false,1,8,00,30,42,42,42,43,42,FF
680142400,00000643,false,1,8,0F,85,0F,85,0F,7F,0F,82
680142700,00000612,false,1,8,0F,81,0F,85,0F,82,0F,81
680142900,00000644,false,1,8,FF,FF,FF,FF,FF,FF,FF,FF
680143200,00000613,false,1,8,0F,84,0F,85,0F,88,0F,81
680142300,0000028B,false,0,8,27,10,4E,20,0D,3E,01,14
680142500,00000733,false,0,8,38,38,38,38,10,B0,A1,38
680142800,00000734,false,0,8,03,E8,03,E8,64,64,37,37
680143000,00000735,false,0,8,38,00,38,00,10,B0,A1,37
680144100,00000373,false,0,8,BC,BA,7F,71,0C,69,80,16
680143400,00000631,false,1,8,00,30,42,42,43,42,42,FF
680143700,00000614,false,1,8,FF,FF,FF,FF,FF,FF,FF,FF
680143900,00000632,false,1,8,0F,82,0F,81,0F,84,0F,84
680144100,000003C3,false,1,8,0F,7C,00,00,03,00,00,00
